dia	mes	ano	chuva
31	7	2019	0.0
30	7	2019	0.0
29	7	2019	0.0
28	7	2019	0.0
27	7	2019	0.0
26	7	2019	0.0
25	7	2019	0.0
24	7	2019	0.0
23	7	2019	0.0
22	7	2019	0.0
21	7	2019	0.0
20	7	2019	0.0
19	7	2019	0.0
18	7	2019	0.0
17	7	2019	0.0
16	7	2019	0.0
15	7	2019	0.0
14	7	2019	0.0
13	7	2019	0.0
12	7	2019	0.0
11	7	2019	0.0
10	7	2019	0.0
9	7	2019	0.0
8	7	2019	0.0
7	7	2019	0.0
6	7	2019	0.0
5	7	2019	0.0
4	7	2019	0.0
3	7	2019	0.0
2	7	2019	0.0
1	7	2019	0.0
30	6	2019	0.0
29	6	2019	0.0
28	6	2019	0.0
27	6	2019	0.0
26	6	2019	0.0
25	6	2019	0.0
24	6	2019	0.0
23	6	2019	0.0
22	6	2019	0.0
21	6	2019	0.0
20	6	2019	0.0
19	6	2019	0.0
18	6	2019	0.0
17	6	2019	0.0
